metro_line,direction,node,datetime
Metro_2,1,Node_6,2025-03-11 15:47:00
Metro_2,1,Node_12,2025-03-11 15:56:00
Metro_2,1,Node_1,2025-03-11 16:05:00
Metro_2,1,Node_3,2025-03-11 15:30:00
Metro_2,1,Node_11,2025-03-11 15:39:00
Metro_2,1,Node_10,2025-03-11 15:48:00
Metro_2,1,Node_6,2025-03-11 15:57:00
Metro_2,1,Node_12,2025-03-11 16:06:00
Metro_2,1,Node_1,2025-03-11 16:15:00
Metro_2,1,Node_3,2025-03-11 15:40:00
Metro_2,1,Node_11,2025-03-11 15:49:00
Metro_2,1,Node_10,2025-03-11 15:58:00
Metro_2,1,Node_6,2025-03-11 16:07:00
Metro_2,1,Node_12,2025-03-11 16:16:00
Metro_2,1,Node_1,2025-03-11 16:25:00
Metro_2,1,Node_3,2025-03-11 15:50:00
Metro_2,1,Node_11,2025-03-11 15:59:00
Metro_2,1,Node_10,2025-03-11 16:08:00
Metro_2,1,Node_6,2025-03-11 16:17:00
Metro_2,1,Node_12,2025-03-11 16:26:00
Metro_2,1,Node_1,2025-03-11 16:35:00
Metro_2,1,Node_3,2025-03-11 16:00:00
Metro_2,1,Node_11,2025-03-11 16:09:00
Metro_2,1,Node_10,2025-03-11 16:18:00
Metro_2,1,Node_6,2025-03-11 16:27:00
Metro_2,1,Node_12,2025-03-11 16:36:00
Metro_2,1,Node_1,2025-03-11 16:45:00
Metro_2,1,Node_3,2025-03-11 16:10:00
Metro_2,1,Node_11,2025-03-11 16:19:00
Metro_2,1,Node_10,2025-03-11 16:28:00
Metro_2,1,Node_6,2025-03-11 16:37:00
Metro_2,1,Node_12,2025-03-11 16:46:00
Metro_2,1,Node_1,2025-03-11 16:55:00
Metro_2,1,Node_3,2025-03-11 16:20:00
Metro_2,1,Node_11,2025-03-11 16:29:00
Metro_2,1,Node_10,2025-03-11 16:38:00
Metro_2,1,Node_6,2025-03-11 16:47:00
Metro_2,1,Node_12,2025-03-11 16:56:00
Metro_2,1,Node_1,2025-03-11 17:05:00
Metro_2,1,Node_3,2025-03-11 16:30:00
Metro_2,1,Node_11,2025-03-11 16:39:00
Metro_2,1,Node_10,2025-03-11 16:48:00
Metro_2,1,Node_6,2025-03-11 16:57:00
Metro_2,1,Node_12,2025-03-11 17:06:00
Metro_2,1,Node_1,2025-03-11 17:15:00
Metro_2,1,Node_3,2025-03-11 16:40:00
Metro_2,1,Node_11,2025-03-11 16:49:00
Metro_2,1,Node_10,2025-03-11 16:58:00
Metro_2,1,Node_6,2025-03-11 17:07:00
Metro_2,1,Node_12,2025-03-11 17:16:00
Metro_2,1,Node_1,2025-03-11 17:25:00
Metro_2,1,Node_3,2025-03-11 16:50:00
Metro_2,1,Node_11,2025-03-11 16:59:00
Metro_2,1,Node_10,2025-03-11 17:08:00
Metro_2,1,Node_6,2025-03-11 17:17:00
Metro_2,1,Node_12,2025-03-11 17:26:00
Metro_2,1,Node_1,2025-03-11 17:35:00
Metro_2,1,Node_3,2025-03-11 17:00:00
Metro_2,1,Node_11,2025-03-11 17:09:00
Metro_2,1,Node_10,2025-03-11 17:18:00
Metro_2,1,Node_6,2025-03-11 17:27:00
Metro_2,1,Node_12,2025-03-11 17:36:00
Metro_2,1,Node_1,2025-03-11 17:45:00
Metro_2,1,Node_3,2025-03-11 17:10:00
Metro_2,1,Node_11,2025-03-11 17:19:00
Metro_2,1,Node_10,2025-03-11 17:28:00
Metro_2,1,Node_6,2025-03-11 17:37:00
Metro_2,1,Node_12,2025-03-11 17:46:00
Metro_2,1,Node_1,2025-03-11 17:55:00
Metro_2,1,Node_3,2025-03-11 17:20:00
Metro_2,1,Node_11,2025-03-11 17:29:00
Metro_2,1,Node_10,2025-03-11 17:38:00
Metro_2,1,Node_6,2025-03-11 17:47:00
Metro_2,1,Node_12,2025-03-11 17:56:00
Metro_2,1,Node_1,2025-03-11 18:05:00
Metro_2,1,Node_3,2025-03-11 17:30:00
Metro_2,1,Node_11,2025-03-11 17:39:00
Metro_2,1,Node_10,2025-03-11 17:48:00
Metro_2,1,Node_6,2025-03-11 17:57:00
Metro_2,1,Node_12,2025-03-11 18:06:00
Metro_2,1,Node_1,2025-03-11 18:15:00
Metro_2,1,Node_3,2025-03-11 17:40:00
Metro_2,1,Node_11,2025-03-11 17:49:00
Metro_2,1,Node_10,2025-03-11 17:58:00
Metro_2,1,Node_6,2025-03-11 18:07:00
Metro_2,1,Node_12,2025-03-11 18:16:00
Metro_2,1,Node_1,2025-03-11 18:25:00
Metro_2,1,Node_3,2025-03-11 17:50:00
Metro_2,1,Node_11,2025-03-11 17:59:00
Metro_2,1,Node_10,2025-03-11 18:08:00
Metro_2,1,Node_6,2025-03-11 18:17:00
Metro_2,1,Node_12,2025-03-11 18:26:00
Metro_2,1,Node_1,2025-03-11 18:35:00
Metro_2,1,Node_3,2025-03-11 18:00:00
Metro_2,1,Node_11,2025-03-11 18:09:00
Metro_2,1,Node_10,2025-03-11 18:18:00
Metro_2,1,Node_6,2025-03-11 18:27:00
Metro_2,1,Node_12,2025-03-11 18:36:00
Metro_2,1,Node_1,2025-03-11 18:45:00
Metro_2,1,Node_3,2025-03-11 18:10:00
Metro_2,1,Node_11,2025-03-11 18:19:00
Metro_2,1,Node_10,2025-03-11 18:28:00
Metro_2,1,Node_6,2025-03-11 18:37:00
Metro_2,1,Node_12,2025-03-11 18:46:00
Metro_2,1,Node_1,2025-03-11 18:55:00
Metro_2,1,Node_3,2025-03-11 18:20:00
Metro_2,1,Node_11,2025-03-11 18:29:00
Metro_2,1,Node_10,2025-03-11 18:38:00
Metro_2,1,Node_6,2025-03-11 18:47:00
Metro_2,1,Node_12,2025-03-11 18:56:00
Metro_2,1,Node_1,2025-03-11 19:05:00
Metro_2,1,Node_3,2025-03-11 18:30:00
Metro_2,1,Node_11,2025-03-11 18:39:00
Metro_2,1,Node_10,2025-03-11 18:48:00
Metro_2,1,Node_6,2025-03-11 18:57:00
Metro_2,1,Node_12,2025-03-11 19:06:00
Metro_2,1,Node_1,2025-03-11 19:15:00
Metro_2,1,Node_3,2025-03-11 18:40:00
Metro_2,1,Node_11,2025-03-11 18:49:00
Metro_2,1,Node_10,2025-03-11 18:58:00
Metro_2,1,Node_6,2025-03-11 19:07:00
Metro_2,1,Node_12,2025-03-11 19:16:00
Metro_2,1,Node_1,2025-03-11 19:25:00
Metro_2,1,Node_3,2025-03-11 18:50:00
Metro_2,1,Node_11,2025-03-11 18:59:00
Metro_2,1,Node_10,2025-03-11 19:08:00
Metro_2,1,Node_6,2025-03-11 19:17:00
Metro_2,1,Node_12,2025-03-11 19:26:00
Metro_2,1,Node_1,2025-03-11 19:35:00
Metro_2,1,Node_3,2025-03-11 19:00:00
Metro_2,1,Node_11,2025-03-11 19:09:00
Metro_2,1,Node_10,2025-03-11 19:18:00
Metro_2,1,Node_6,2025-03-11 19:27:00
Metro_2,1,Node_12,2025-03-11 19:36:00
Metro_2,1,Node_1,2025-03-11 19:45:00
Metro_2,1,Node_3,2025-03-11 19:10:00
Metro_2,1,Node_11,2025-03-11 19:19:00
Metro_2,1,Node_10,2025-03-11 19:28:00
Metro_2,1,Node_6,2025-03-11 19:37:00
Metro_2,1,Node_12,2025-03-11 19:46:00
Metro_2,1,Node_1,2025-03-11 19:55:00
Metro_2,1,Node_3,2025-03-11 19:20:00
Metro_2,1,Node_11,2025-03-11 19:29:00
Metro_2,1,Node_10,2025-03-11 19:38:00
Metro_2,1,Node_6,2025-03-11 19:47:00
Metro_2,1,Node_12,2025-03-11 19:56:00
Metro_2,1,Node_1,2025-03-11 20:05:00
Metro_2,1,Node_3,2025-03-11 19:30:00
Metro_2,1,Node_11,2025-03-11 19:39:00
Metro_2,1,Node_10,2025-03-11 19:48:00
Metro_2,1,Node_6,2025-03-11 19:57:00
Metro_2,1,Node_12,2025-03-11 20:06:00
Metro_2,1,Node_1,2025-03-11 20:15:00
Metro_2,1,Node_3,2025-03-11 19:40:00
Metro_2,1,Node_11,2025-03-11 19:49:00
Metro_2,1,Node_10,2025-03-11 19:58:00
Metro_2,1,Node_6,2025-03-11 20:07:00
Metro_2,1,Node_12,2025-03-11 20:16:00
Metro_2,1,Node_1,2025-03-11 20:25:00
Metro_2,1,Node_3,2025-03-11 19:50:00
Metro_2,1,Node_11,2025-03-11 19:59:00
Metro_2,1,Node_10,2025-03-11 20:08:00
Metro_2,1,Node_6,2025-03-11 20:17:00
Metro_2,1,Node_12,2025-03-11 20:26:00
Metro_2,1,Node_1,2025-03-11 20:35:00
Metro_2,1,Node_3,2025-03-11 20:00:00
Metro_2,1,Node_11,2025-03-11 20:09:00
Metro_2,1,Node_10,2025-03-11 20:18:00
Metro_2,1,Node_6,2025-03-11 20:27:00
Metro_2,1,Node_12,2025-03-11 20:36:00
Metro_2,1,Node_1,2025-03-11 20:45:00
Metro_2,1,Node_3,2025-03-11 20:10:00
Metro_2,1,Node_11,2025-03-11 20:19:00
Metro_2,1,Node_10,2025-03-11 20:28:00
Metro_2,1,Node_6,2025-03-11 20:37:00
Metro_2,1,Node_12,2025-03-11 20:46:00
Metro_2,1,Node_1,2025-03-11 20:55:00
Metro_2,1,Node_3,2025-03-11 20:20:00
Metro_2,1,Node_11,2025-03-11 20:29:00
Metro_2,1,Node_10,2025-03-11 20:38:00
Metro_2,1,Node_6,2025-03-11 20:47:00
Metro_2,1,Node_12,2025-03-11 20:56:00
Metro_2,1,Node_1,2025-03-11 21:05:00
Metro_2,1,Node_3,2025-03-11 20:30:00
Metro_2,1,Node_11,2025-03-11 20:39:00
Metro_2,1,Node_10,2025-03-11 20:48:00
Metro_2,1,Node_6,2025-03-11 20:57:00
Metro_2,1,Node_12,2025-03-11 21:06:00
Metro_2,1,Node_1,2025-03-11 21:15:00
Metro_2,1,Node_3,2025-03-11 20:40:00
Metro_2,1,Node_11,2025-03-11 20:49:00
Metro_2,1,Node_10,2025-03-11 20:58:00
Metro_2,1,Node_6,2025-03-11 21:07:00
Metro_2,1,Node_12,2025-03-11 21:16:00
Metro_2,1,Node_1,2025-03-11 21:25:00
Metro_2,1,Node_3,2025-03-11 20:50:00
Metro_2,1,Node_11,2025-03-11 20:59:00
Metro_2,1,Node_10,2025-03-11 21:08:00
Metro_2,1,Node_6,2025-03-11 21:17:00
Metro_2,1,Node_12,2025-03-11 21:26:00
Metro_2,1,Node_1,2025-03-11 21:35:00
Metro_2,1,Node_3,2025-03-11 21:00:00
Metro_2,1,Node_11,2025-03-11 21:09:00
Metro_2,1,Node_10,2025-03-11 21:18:00
Metro_2,1,Node_6,2025-03-11 21:27:00
Metro_2,1,Node_12,2025-03-11 21:36:00
Metro_2,1,Node_1,2025-03-11 21:45:00
Metro_2,1,Node_3,2025-03-11 21:10:00
Metro_2,1,Node_11,2025-03-11 21:19:00
Metro_2,1,Node_10,2025-03-11 21:28:00
Metro_2,1,Node_6,2025-03-11 21:37:00
Metro_2,1,Node_12,2025-03-11 21:46:00
Metro_2,1,Node_1,2025-03-11 21:55:00
Metro_2,1,Node_3,2025-03-11 21:20:00
Metro_2,1,Node_11,2025-03-11 21:29:00
Metro_2,1,Node_10,2025-03-11 21:38:00
Metro_2,1,Node_6,2025-03-11 21:47:00
Metro_2,1,Node_12,2025-03-11 21:56:00
Metro_2,1,Node_1,2025-03-11 22:05:00
Metro_2,1,Node_3,2025-03-11 21:30:00
Metro_2,1,Node_11,2025-03-11 21:39:00
Metro_2,1,Node_10,2025-03-11 21:48:00
Metro_2,1,Node_6,2025-03-11 21:57:00
Metro_2,1,Node_12,2025-03-11 22:06:00
Metro_2,1,Node_1,2025-03-11 22:15:00
Metro_2,1,Node_3,2025-03-11 21:40:00
Metro_2,1,Node_11,2025-03-11 21:49:00
Metro_2,1,Node_10,2025-03-11 21:58:00
Metro_2,1,Node_6,2025-03-11 22:07:00
Metro_2,1,Node_12,2025-03-11 22:16:00
Metro_2,1,Node_1,2025-03-11 22:25:00
Metro_2,1,Node_3,2025-03-11 21:50:00
Metro_2,1,Node_11,2025-03-11 21:59:00
Metro_2,1,Node_10,2025-03-11 22:08:00
Metro_2,1,Node_6,2025-03-11 22:17:00
Metro_2,1,Node_12,2025-03-11 22:26:00
Metro_2,1,Node_1,2025-03-11 22:35:00
Metro_2,1,Node_3,2025-03-11 22:00:00
Metro_2,1,Node_11,2025-03-11 22:09:00
Metro_2,1,Node_10,2025-03-11 22:18:00
Metro_2,1,Node_6,2025-03-11 22:27:00
Metro_2,1,Node_12,2025-03-11 22:36:00
Metro_2,1,Node_1,2025-03-11 22:45:00
Metro_2,1,Node_3,2025-03-11 22:10:00
Metro_2,1,Node_11,2025-03-11 22:19:00
Metro_2,1,Node_10,2025-03-11 22:28:00
Metro_2,1,Node_6,2025-03-11 22:37:00
Metro_2,1,Node_12,2025-03-11 22:46:00
Metro_2,1,Node_1,2025-03-11 22:55:00
Metro_2,1,Node_3,2025-03-11 22:20:00
Metro_2,1,Node_11,2025-03-11 22:29:00
Metro_2,1,Node_10,2025-03-11 22:38:00
Metro_2,1,Node_6,2025-03-11 22:47:00
Metro_2,1,Node_12,2025-03-11 22:56:00
Metro_2,1,Node_1,2025-03-11 23:05:00
Metro_2,1,Node_3,2025-03-11 22:30:00
Metro_2,1,Node_11,2025-03-11 22:39:00
Metro_2,1,Node_10,2025-03-11 22:48:00
Metro_2,1,Node_6,2025-03-11 22:57:00
Metro_2,1,Node_12,2025-03-11 23:06:00
Metro_2,1,Node_1,2025-03-11 23:15:00
Metro_2,1,Node_3,2025-03-11 22:40:00
Metro_2,1,Node_11,2025-03-11 22:49:00
Metro_2,1,Node_10,2025-03-11 22:58:00
Metro_2,1,Node_6,2025-03-11 23:07:00
Metro_2,1,Node_12,2025-03-11 23:16:00
Metro_2,1,Node_1,2025-03-11 23:25:00
Metro_2,1,Node_3,2025-03-11 22:50:00
Metro_2,1,Node_11,2025-03-11 22:59:00
Metro_2,1,Node_10,2025-03-11 23:08:00
Metro_2,1,Node_6,2025-03-11 23:17:00
Metro_2,1,Node_12,2025-03-11 23:26:00
Metro_2,1,Node_1,2025-03-11 23:35:00
Metro_2,1,Node_3,2025-03-11 23:00:00
Metro_2,1,Node_11,2025-03-11 23:09:00
Metro_2,1,Node_10,2025-03-11 23:18:00
Metro_2,1,Node_6,2025-03-11 23:27:00
Metro_2,1,Node_12,2025-03-11 23:36:00
Metro_2,1,Node_1,2025-03-11 23:45:00
Metro_2,1,Node_3,2025-03-11 23:10:00
Metro_2,1,Node_11,2025-03-11 23:19:00
Metro_2,1,Node_10,2025-03-11 23:28:00
Metro_2,1,Node_6,2025-03-11 23:37:00
Metro_2,1,Node_12,2025-03-11 23:46:00
Metro_2,1,Node_1,2025-03-11 23:55:00
Metro_2,1,Node_3,2025-03-11 23:20:00
Metro_2,1,Node_11,2025-03-11 23:29:00
Metro_2,1,Node_10,2025-03-11 23:38:00
Metro_2,1,Node_6,2025-03-11 23:47:00
Metro_2,1,Node_12,2025-03-11 23:56:00
Metro_2,1,Node_1,2025-03-12 00:05:00
Metro_2,1,Node_3,2025-03-11 23:30:00
Metro_2,1,Node_11,2025-03-11 23:39:00
Metro_2,1,Node_10,2025-03-11 23:48:00
Metro_2,1,Node_6,2025-03-11 23:57:00
Metro_2,1,Node_12,2025-03-12 00:06:00
Metro_2,1,Node_1,2025-03-12 00:15:00
Metro_2,1,Node_3,2025-03-11 23:40:00
Metro_2,1,Node_11,2025-03-11 23:49:00
Metro_2,1,Node_10,2025-03-11 23:58:00
Metro_2,1,Node_6,2025-03-12 00:07:00
Metro_2,1,Node_12,2025-03-12 00:16:00
Metro_2,1,Node_1,2025-03-12 00:25:00
Metro_2,1,Node_3,2025-03-11 23:50:00
Metro_2,1,Node_11,2025-03-11 23:59:00
Metro_2,1,Node_10,2025-03-12 00:08:00
Metro_2,1,Node_6,2025-03-12 00:17:00
Metro_2,1,Node_12,2025-03-12 00:26:00
Metro_2,1,Node_1,2025-03-12 00:35:00
Metro_2,1,Node_3,2025-03-12 00:00:00
Metro_2,1,Node_11,2025-03-12 00:09:00
Metro_2,1,Node_10,2025-03-12 00:18:00
Metro_2,1,Node_6,2025-03-12 00:27:00
Metro_2,1,Node_12,2025-03-12 00:36:00
Metro_2,1,Node_1,2025-03-12 00:45:00
Metro_2,1,Node_3,2025-03-12 00:10:00
Metro_2,1,Node_11,2025-03-12 00:19:00
Metro_2,1,Node_10,2025-03-12 00:28:00
Metro_2,1,Node_6,2025-03-12 00:37:00
Metro_2,1,Node_12,2025-03-12 00:46:00
Metro_2,1,Node_1,2025-03-12 00:55:00
Metro_2,1,Node_3,2025-03-12 00:20:00
Metro_2,1,Node_11,2025-03-12 00:29:00
Metro_2,1,Node_10,2025-03-12 00:38:00
Metro_2,1,Node_6,2025-03-12 00:47:00
Metro_2,1,Node_12,2025-03-12 00:56:00
Metro_2,1,Node_1,2025-03-12 01:05:00
Metro_2,1,Node_3,2025-03-12 00:30:00
Metro_2,1,Node_11,2025-03-12 00:39:00
Metro_2,1,Node_10,2025-03-12 00:48:00
Metro_2,1,Node_6,2025-03-12 00:57:00
Metro_2,1,Node_12,2025-03-12 01:06:00
Metro_2,1,Node_1,2025-03-12 01:15:00
Metro_2,1,Node_3,2025-03-12 00:40:00
Metro_2,1,Node_11,2025-03-12 00:49:00
Metro_2,1,Node_10,2025-03-12 00:58:00
Metro_2,1,Node_6,2025-03-12 01:07:00
Metro_2,1,Node_12,2025-03-12 01:16:00
Metro_2,1,Node_1,2025-03-12 01:25:00
Metro_2,1,Node_3,2025-03-12 00:50:00
Metro_2,1,Node_11,2025-03-12 00:59:00
Metro_2,1,Node_10,2025-03-12 01:08:00
Metro_2,1,Node_6,2025-03-12 01:17:00
Metro_2,1,Node_12,2025-03-12 01:26:00
Metro_2,1,Node_1,2025-03-12 01:35:00
Metro_2,1,Node_3,2025-03-12 01:00:00
Metro_2,1,Node_11,2025-03-12 01:09:00
Metro_2,1,Node_10,2025-03-12 01:18:00
Metro_2,1,Node_6,2025-03-12 01:27:00
Metro_2,1,Node_12,2025-03-12 01:36:00
Metro_2,1,Node_1,2025-03-12 01:45:00
Metro_2,1,Node_3,2025-03-12 01:10:00
Metro_2,1,Node_11,2025-03-12 01:19:00
Metro_2,1,Node_10,2025-03-12 01:28:00
Metro_2,1,Node_6,2025-03-12 01:37:00
Metro_2,1,Node_12,2025-03-12 01:46:00
Metro_2,1,Node_1,2025-03-12 01:55:00
Metro_2,1,Node_3,2025-03-12 01:20:00
Metro_2,1,Node_11,2025-03-12 01:29:00
Metro_2,1,Node_10,2025-03-12 01:38:00
Metro_2,1,Node_6,2025-03-12 01:47:00
Metro_2,1,Node_12,2025-03-12 01:56:00
Metro_2,1,Node_1,2025-03-12 02:05:00
Metro_2,1,Node_3,2025-03-12 01:30:00
Metro_2,1,Node_11,2025-03-12 01:39:00
Metro_2,1,Node_10,2025-03-12 01:48:00
Metro_2,1,Node_6,2025-03-12 01:57:00
Metro_2,1,Node_12,2025-03-12 02:06:00
Metro_2,1,Node_1,2025-03-12 02:15:00
Metro_2,1,Node_3,2025-03-12 01:40:00
Metro_2,1,Node_11,2025-03-12 01:49:00
Metro_2,1,Node_10,2025-03-12 01:58:00
Metro_2,1,Node_6,2025-03-12 02:07:00
Metro_2,1,Node_12,2025-03-12 02:16:00
Metro_2,1,Node_1,2025-03-12 02:25:00
Metro_2,1,Node_3,2025-03-12 01:50:00
Metro_2,1,Node_11,2025-03-12 01:59:00
Metro_2,1,Node_10,2025-03-12 02:08:00
Metro_2,1,Node_6,2025-03-12 02:17:00
Metro_2,1,Node_12,2025-03-12 02:26:00
Metro_2,1,Node_1,2025-03-12 02:35:00
Metro_2,1,Node_3,2025-03-12 02:00:00
Metro_2,1,Node_11,2025-03-12 02:09:00
Metro_2,1,Node_10,2025-03-12 02:18:00
Metro_2,1,Node_6,2025-03-12 02:27:00
Metro_2,1,Node_12,2025-03-12 02:36:00
Metro_2,1,Node_1,2025-03-12 02:45:00
Metro_2,1,Node_3,2025-03-12 02:10:00
Metro_2,1,Node_11,2025-03-12 02:19:00
Metro_2,1,Node_10,2025-03-12 02:28:00
Metro_2,1,Node_6,2025-03-12 02:37:00
Metro_2,1,Node_12,2025-03-12 02:46:00
Metro_2,1,Node_1,2025-03-12 02:55:00
Metro_2,1,Node_3,2025-03-12 02:20:00
Metro_2,1,Node_11,2025-03-12 02:29:00
Metro_2,1,Node_10,2025-03-12 02:38:00
Metro_2,1,Node_6,2025-03-12 02:47:00
Metro_2,1,Node_12,2025-03-12 02:56:00
Metro_2,1,Node_1,2025-03-12 03:05:00
Metro_2,1,Node_3,2025-03-12 02:30:00
Metro_2,1,Node_11,2025-03-12 02:39:00
Metro_2,1,Node_10,2025-03-12 02:48:00
Metro_2,1,Node_6,2025-03-12 02:57:00
Metro_2,1,Node_12,2025-03-12 03:06:00
Metro_2,1,Node_1,2025-03-12 03:15:00
Metro_2,1,Node_3,2025-03-12 02:40:00
Metro_2,1,Node_11,2025-03-12 02:49:00
Metro_2,1,Node_10,2025-03-12 02:58:00
Metro_2,1,Node_6,2025-03-12 03:07:00
Metro_2,1,Node_12,2025-03-12 03:16:00
Metro_2,1,Node_1,2025-03-12 03:25:00
Metro_2,1,Node_3,2025-03-12 02:50:00
Metro_2,1,Node_11,2025-03-12 02:59:00
Metro_2,1,Node_10,2025-03-12 03:08:00
Metro_2,1,Node_6,2025-03-12 03:17:00
Metro_2,1,Node_12,2025-03-12 03:26:00
Metro_2,1,Node_1,2025-03-12 03:35:00
Metro_2,1,Node_3,2025-03-12 03:00:00
Metro_2,1,Node_11,2025-03-12 03:09:00
Metro_2,1,Node_10,2025-03-12 03:18:00
Metro_2,1,Node_6,2025-03-12 03:27:00
Metro_2,1,Node_12,2025-03-12 03:36:00
Metro_2,1,Node_1,2025-03-12 03:45:00
Metro_2,1,Node_3,2025-03-12 03:10:00
Metro_2,1,Node_11,2025-03-12 03:19:00
Metro_2,1,Node_10,2025-03-12 03:28:00
Metro_2,1,Node_6,2025-03-12 03:37:00
Metro_2,1,Node_12,2025-03-12 03:46:00
Metro_2,1,Node_1,2025-03-12 03:55:00
Metro_2,1,Node_3,2025-03-12 03:20:00
Metro_2,1,Node_11,2025-03-12 03:29:00
Metro_2,1,Node_10,2025-03-12 03:38:00
Metro_2,1,Node_6,2025-03-12 03:47:00
Metro_2,1,Node_12,2025-03-12 03:56:00
Metro_2,1,Node_1,2025-03-12 04:05:00
Metro_2,1,Node_3,2025-03-12 03:30:00
Metro_2,1,Node_11,2025-03-12 03:39:00
Metro_2,1,Node_10,2025-03-12 03:48:00
Metro_2,1,Node_6,2025-03-12 03:57:00
Metro_2,1,Node_12,2025-03-12 04:06:00
Metro_2,1,Node_1,2025-03-12 04:15:00
Metro_2,1,Node_3,2025-03-12 03:40:00
Metro_2,1,Node_11,2025-03-12 03:49:00
Metro_2,1,Node_10,2025-03-12 03:58:00
Metro_2,1,Node_6,2025-03-12 04:07:00
Metro_2,1,Node_12,2025-03-12 04:16:00
Metro_2,1,Node_1,2025-03-12 04:25:00
Metro_2,1,Node_3,2025-03-12 03:50:00
Metro_2,1,Node_11,2025-03-12 03:59:00
Metro_2,1,Node_10,2025-03-12 04:08:00
Metro_2,1,Node_6,2025-03-12 04:17:00
Metro_2,1,Node_12,2025-03-12 04:26:00
Metro_2,1,Node_1,2025-03-12 04:35:00
Metro_2,1,Node_3,2025-03-12 04:00:00
Metro_2,1,Node_11,2025-03-12 04:09:00
Metro_2,1,Node_10,2025-03-12 04:18:00
Metro_2,1,Node_6,2025-03-12 04:27:00
Metro_2,1,Node_12,2025-03-12 04:36:00
Metro_2,1,Node_1,2025-03-12 04:45:00
Metro_2,1,Node_3,2025-03-12 04:10:00
Metro_2,1,Node_11,2025-03-12 04:19:00
Metro_2,1,Node_10,2025-03-12 04:28:00
Metro_2,1,Node_6,2025-03-12 04:37:00
Metro_2,1,Node_12,2025-03-12 04:46:00
Metro_2,1,Node_1,2025-03-12 04:55:00
Metro_2,1,Node_3,2025-03-12 04:20:00
Metro_2,1,Node_11,2025-03-12 04:29:00
Metro_2,1,Node_10,2025-03-12 04:38:00
Metro_2,1,Node_6,2025-03-12 04:47:00
Metro_2,1,Node_12,2025-03-12 04:56:00
Metro_2,1,Node_1,2025-03-12 05:05:00
Metro_2,1,Node_3,2025-03-12 04:30:00
Metro_2,1,Node_11,2025-03-12 04:39:00
Metro_2,1,Node_10,2025-03-12 04:48:00
Metro_2,1,Node_6,2025-03-12 04:57:00
Metro_2,1,Node_12,2025-03-12 05:06:00
Metro_2,1,Node_1,2025-03-12 05:15:00
Metro_2,1,Node_3,2025-03-12 04:40:00
Metro_2,1,Node_11,2025-03-12 04:49:00
Metro_2,1,Node_10,2025-03-12 04:58:00
Metro_2,1,Node_6,2025-03-12 05:07:00
Metro_2,1,Node_12,2025-03-12 05:16:00
Metro_2,1,Node_1,2025-03-12 05:25:00
Metro_2,1,Node_3,2025-03-12 04:50:00
Metro_2,1,Node_11,2025-03-12 04:59:00
Metro_2,1,Node_10,2025-03-12 05:08:00
Metro_2,1,Node_6,2025-03-12 05:17:00
Metro_2,1,Node_12,2025-03-12 05:26:00
Metro_2,1,Node_1,2025-03-12 05:35:00
Metro_2,1,Node_3,2025-03-12 05:00:00
Metro_2,1,Node_11,2025-03-12 05:09:00
Metro_2,1,Node_10,2025-03-12 05:18:00
Metro_2,1,Node_6,2025-03-12 05:27:00
Metro_2,1,Node_12,2025-03-12 05:36:00
Metro_2,1,Node_1,2025-03-12 05:45:00
Metro_2,1,Node_3,2025-03-12 05:10:00
Metro_2,1,Node_11,2025-03-12 05:19:00
Metro_2,1,Node_10,2025-03-12 05:28:00
Metro_2,1,Node_6,2025-03-12 05:37:00
Metro_2,1,Node_12,2025-03-12 05:46:00
Metro_2,1,Node_1,2025-03-12 05:55:00
Metro_2,1,Node_3,2025-03-12 05:20:00
Metro_2,1,Node_11,2025-03-12 05:29:00
Metro_2,1,Node_10,2025-03-12 05:38:00
Metro_2,1,Node_6,2025-03-12 05:47:00
Metro_2,1,Node_12,2025-03-12 05:56:00
Metro_2,1,Node_1,2025-03-12 06:05:00
Metro_2,1,Node_3,2025-03-12 05:30:00
Metro_2,1,Node_11,2025-03-12 05:39:00
Metro_2,1,Node_10,2025-03-12 05:48:00
Metro_2,1,Node_6,2025-03-12 05:57:00
Metro_2,1,Node_12,2025-03-12 06:06:00
Metro_2,1,Node_1,2025-03-12 06:15:00
Metro_2,1,Node_3,2025-03-12 05:40:00
Metro_2,1,Node_11,2025-03-12 05:49:00
Metro_2,1,Node_10,2025-03-12 05:58:00
Metro_2,1,Node_6,2025-03-12 06:07:00
Metro_2,1,Node_12,2025-03-12 06:16:00
Metro_2,1,Node_1,2025-03-12 06:25:00
Metro_2,1,Node_3,2025-03-12 05:50:00
Metro_2,1,Node_11,2025-03-12 05:59:00
Metro_2,1,Node_10,2025-03-12 06:08:00
Metro_2,1,Node_6,2025-03-12 06:17:00
Metro_2,1,Node_12,2025-03-12 06:26:00
Metro_2,1,Node_1,2025-03-12 06:35:00
Metro_2,1,Node_3,2025-03-12 06:00:00
Metro_2,1,Node_11,2025-03-12 06:09:00
Metro_2,1,Node_10,2025-03-12 06:18:00
Metro_2,1,Node_6,2025-03-12 06:27:00
Metro_2,1,Node_12,2025-03-12 06:36:00
Metro_2,1,Node_1,2025-03-12 06:45:00
Metro_2,1,Node_3,2025-03-12 06:10:00
Metro_2,1,Node_11,2025-03-12 06:19:00
Metro_2,1,Node_10,2025-03-12 06:28:00
Metro_2,1,Node_6,2025-03-12 06:37:00
Metro_2,1,Node_12,2025-03-12 06:46:00
Metro_2,1,Node_1,2025-03-12 06:55:00
